,Name,Molecular_Weight,Bulkiness,Polarity_Grantham,Recognition_Factors,Hydrophobicity_Sweet,Hydrophobicity_Kyte_Doolittle,Hydrophobicity_Abraham_Leo,Hydrophobicity_Bull_Breese,Hydrophobicity_Guy,Hydrophobicity_Miyazawa_Jernigan,Hydrophobicity_Roseman,Hydrophobicity_Wolfenden,Hydrophobicity_Hplc_Wilson,Hydrophobicity_Hplc_Ph_3_4_Cowan,Hydrophobicity_Rf_Mobility,HPLC_Tfa_Retention,HPLC_Retention_Ph_2_1,Percentage_Buried_Res,Hydrophobicity_Chothia,Ratio_Hetero_End_Side,Average_Flexibility_BP,Beta_Sheet_Chou_Fasman,Alpha_Helix_Deleage_Roux,Beta_Turn_Deleage_Roux,Alpha_Helix_Levitt,Beta_Turn_Levitt,Antiparallel_Beta_Strand,Aa_Composition,Relative_Mutability,Number_Of_Codons,Polarity_Zimmerman,Refractivity,Hydrophobicity_Eisenberg,Hydrophobicity_Hopp_Woods,Hydrophobicity_Manavalan,Hydrophobicity_Black,Hydrophobicity_Fauchere,Hydrophobicity_Janin,Hydrophobicity_Rao_Argos,Hydrophobicity_Tanford,Hydrophobicity_Welling,Hydrophobicity_Hplc_Parker,Hydrophobicity_Hplc_Ph_7_5_Cowan,Hplc_Hfba_Retention,Transmembrane_Tendency,Hplc_Retention_Ph_7_4,Percentage_Accessible_Res,Hydrophobicity_Rose,Avg_Area_Buried,Alpha_Helix_Chou_Fasman,Beta_Turn_Chou_Fasman,Beta_Sheet_Deleage_Roux,Coil_Deleage_Roux,Beta_Sheet_Levitt,Total_Beta_Strand,Parallel_Beta_Strand,Aa_Composition_Swissprot,Disorder_Propensity_TOP_IDP,Aa_Flexibility_VTR,Disorder_Propensity_FoldUnfold,Disorder_Propensity_DisProt,Aggrescan_av4,Aggrescan_av4_pos,Aggrescan_Nr_hotspots,Zyggregator_profile_smoothed,Zyggregator_profile_smoothed_pos
0,0_Boughter,1376.0,157.10000000000002,82.9,883.0,1.3699999999999997,-6.3999999999999995,5.43,-2.25,-1.57,55.96,-1.7500000000000004,-46.019999999999996,21.3,2.69,50.5,43.599999999999994,38.1,44.29999999999999,2.4699999999999998,6.319999999999999,4.32,10.219999999999999,9.457,9.761000000000001,9.930000000000001,10.57,10.120000000000001,50.0,822.0,31.0,65.03999999999999,172.48,0.5100000000000001,-4.6,125.03000000000002,5.596,5.029999999999999,-1.3999999999999997,8.65,1.79,-5.8500000000000005,12.300000000000004,0.8500000000000001,37.0,-3.3300000000000005,30.7,54.099999999999994,7.209999999999999,1314.1,9.440000000000001,10.839999999999998,9.618,10.655000000000001,9.64,9.64,8.25,48.900000000000006,-0.026000000000000134,10.017999999999999,213.85000000000002,0.03500000000000003,-2.4436,1.0404,0,-2.201088006180394,0.6
1,1_Boughter,1347.0,163.31000000000003,74.9,881.0,3.36,-2.4000000000000004,9.32,-4.08,-0.6199999999999999,54.8,5.859999999999999,-28.080000000000002,29.4,4.84,58.5,64.89999999999999,51.49999999999999,53.1,2.51,4.2,4.34,10.59,9.166,9.554,9.05,11.2,10.940000000000001,54.5,685.0,36.0,13.719999999999999,172.36,2.55,-9.3,126.13000000000001,6.801,7.159999999999999,-1.1,9.52,3.0200000000000005,-1.13,1.8000000000000007,4.47,51.8,-0.4099999999999997,46.0,55.199999999999996,7.249999999999999,1297.3,8.989999999999998,10.539999999999997,9.592,10.954,9.98,10.220000000000002,8.15,52.84,0.709,10.035999999999998,216.38000000000002,-0.14900000000000002,0.9373999999999998,1.2142,1,-4.396381896607226,0.37921200025751534
2,2_Boughter,1428.0,156.70000000000002,78.8,902.0,3.4899999999999993,-7.900000000000003,6.12,-3.0,-0.9200000000000002,54.120000000000005,2.3899999999999997,-47.5,27.6,1.9000000000000001,52.6,47.3,41.3,42.2,2.29,6.12,4.409999999999999,11.14,9.047,9.618000000000002,9.100000000000001,10.829999999999998,11.64,46.89999999999999,743.0,32.0,17.56,191.62,0.9099999999999999,-9.0,123.88000000000001,6.141,5.96,-1.9,9.02,0.9099999999999999,-4.28,10.100000000000005,1.6099999999999999,40.3,-1.560000000000001,40.199999999999996,55.99999999999999,7.18,1352.6,8.8,10.78,10.429,10.654,10.49,10.620000000000001,7.659999999999999,44.58,-0.04999999999999971,10.009999999999998,218.3,-0.1489999999999999,1.1411999999999998,2.5924,0,-1.2060130045709139,0.7746861520633486
3,3_Boughter,1360.0,158.99,75.30000000000001,917.0,2.13,-1.2000000000000002,8.120000000000001,-3.2600000000000002,-1.13,56.79,4.289999999999999,-32.91,27.400000000000002,4.29,57.9,66.1,49.699999999999996,58.0,2.67,5.159999999999999,4.2299999999999995,10.690000000000001,9.716,9.206000000000001,9.620000000000001,10.32,11.46,54.39999999999999,726.0,37.0,14.299999999999999,178.78,2.8,-10.100000000000001,126.5,6.447,7.6899999999999995,-0.19999999999999996,10.120000000000001,3.2700000000000005,-2.13,-1.8999999999999995,3.96,56.7,1.54,49.900000000000006,56.099999999999994,7.359999999999999,1336.8999999999999,9.579999999999998,10.270000000000001,10.206,10.376000000000001,10.18,10.650000000000002,8.31,52.86,-0.3109999999999999,9.967999999999998,219.69,-0.4050000000000001,0.8513999999999998,0.9985999999999998,0,-1.21325564926286,0.75
4,4_Boughter,1368.0,156.73000000000002,83.10000000000001,936.0,-0.9700000000000006,-8.7,4.0200000000000005,-0.5800000000000001,0.4099999999999997,53.150000000000006,-0.7799999999999998,-47.800000000000004,20.2,1.3700000000000003,46.8,46.900000000000006,37.5,48.7,2.33,7.18,4.4,10.379999999999999,9.376,10.192,9.78,10.760000000000002,10.680000000000001,51.3,812.0,35.0,19.6,173.75,0.2899999999999998,-6.9,123.29000000000002,5.438,5.6,-1.3,8.59,0.7599999999999998,-4.29,10.900000000000002,1.2999999999999996,48.0,-2.7899999999999996,39.3,56.29999999999999,7.109999999999999,1295.1,9.25,11.01,9.675,10.557,9.59,9.75,7.05,49.67999999999999,0.4640000000000001,10.055999999999997,211.59000000000003,0.255,-2.0134000000000007,1.5677999999999999,0,-3.536953582694909,0.6
5,5_Boughter,1410.0,163.89000000000001,86.89999999999999,904.0,-1.7000000000000002,-11.399999999999999,2.66,-0.019999999999999796,1.5499999999999994,51.11000000000001,-3.8299999999999987,-53.07000000000001,16.700000000000003,0.17999999999999972,44.699999999999996,29.400000000000002,25.400000000000006,41.3,2.29,5.68,4.42,10.25,10.295000000000002,9.472000000000001,10.34,10.0,10.82,49.49999999999999,750.0,29.0,113.94999999999997,187.81,-0.9699999999999998,-1.0999999999999996,124.70000000000002,5.050999999999999,4.13,-3.1,7.53,-0.2500000000000002,-2.79,16.400000000000002,-1.0500000000000003,31.4,-7.359999999999999,14.400000000000002,55.9,6.97,1312.5,10.330000000000002,9.680000000000001,10.135000000000002,9.88,9.870000000000001,10.15,8.2,48.86,1.6430000000000007,10.075999999999997,208.61,0.9569999999999999,-2.472200000000001,1.1944000000000001,0,-6.216828687310885,0.44999999999999996
6,6_Boughter,1337.0,155.35000000000002,76.10000000000001,897.0,3.3,-1.6000000000000005,7.19,-3.49,-0.8299999999999998,55.02,3.63,-33.14,26.599999999999998,3.34,56.7,55.69999999999999,39.8,58.4,2.55,5.2299999999999995,4.34,10.79,9.413,9.455000000000002,9.35,10.61,11.390000000000002,56.3,749.0,38.0,13.809999999999999,167.78,2.25,-9.0,125.99000000000001,6.449,6.3999999999999995,-0.9000000000000001,9.95,2.72,-0.8600000000000001,6.199999999999999,3.0,42.7,0.5,41.1,59.8,7.27,1290.0,9.189999999999998,10.450000000000001,10.166,10.544,10.29,10.64,8.5,54.7,0.06300000000000006,10.011,217.14000000000001,-0.36700000000000005,0.9733999999999998,1.1125999999999998,0,-0.4755359557072051,0.9
7,7_Boughter,1416.0,158.66,82.39999999999999,888.0,1.4499999999999995,-9.7,4.91,-1.01,-1.6600000000000004,53.730000000000004,0.5200000000000005,-51.480000000000004,17.6,-0.5099999999999991,46.6,44.2,39.1,38.5,2.3200000000000003,5.789999999999999,4.239999999999999,10.98,9.309,9.216000000000001,9.600000000000001,10.18,11.510000000000002,44.79999999999999,745.0,30.0,67.53999999999999,186.56,0.3800000000000001,-7.9,123.08,5.517,5.43,-1.7000000000000002,8.98,0.3800000000000001,-1.4800000000000004,12.8,0.9299999999999997,43.099999999999994,-3.28,32.099999999999994,50.99999999999999,7.24,1351.6,9.169999999999998,10.12,10.319,10.631,10.579999999999998,10.32,6.85,42.709999999999994,0.48099999999999976,9.968999999999998,215.71,0.2639999999999999,-0.6252,1.7124000000000001,0,-3.6734371982231395,0.6
8,8_Boughter,1287.0,158.72000000000003,74.80000000000001,898.0,2.8499999999999996,3.499999999999999,8.02,-3.71,-1.7999999999999998,57.6,3.98,-24.75,26.099999999999998,4.63,58.7,69.8,41.6,67.5,2.85,5.029999999999999,4.29,10.620000000000001,9.862,9.33,9.930000000000001,10.14,10.970000000000002,62.099999999999994,748.0,42.0,12.33,155.03,3.05,-8.5,127.47000000000001,6.512,7.14,0.0,10.59,3.9900000000000007,-0.24,-1.0999999999999979,4.41,53.900000000000006,1.83,43.8,59.49999999999999,7.359999999999999,1276.4,9.709999999999997,9.9,10.161000000000001,10.245000000000001,10.059999999999999,10.41,8.84,61.44,0.247,10.011999999999999,216.57,-0.20000000000000007,1.1944,1.3336,0,-0.6403463593639364,0.9
9,9_Boughter,1358.0,144.66,83.9,886.0,1.0499999999999992,-9.400000000000002,4.71,-0.5700000000000001,-1.87,53.56,0.9100000000000001,-44.51,21.0,-0.3199999999999992,46.4,36.8,38.0,46.7,2.5,6.26,4.3100000000000005,10.329999999999998,8.642,10.912,8.97,11.079999999999998,10.21,46.6,738.0,30.0,65.73,171.26999999999998,0.9800000000000002,-7.5,123.48,5.553,4.79,-0.9999999999999998,8.99,0.9800000000000002,-3.5300000000000002,14.300000000000004,1.1400000000000001,35.099999999999994,-2.93,35.0,52.199999999999996,7.27,1292.1,8.469999999999999,11.299999999999999,9.519000000000002,10.954,10.25,9.46,7.31,44.57000000000001,0.277,9.969999999999997,212.27,-0.011999999999999844,-1.4964,1.8284,0,-3.853698577222684,0.6
