,Name,Molecular_Weight,Bulkiness,Polarity_Grantham,Recognition_Factors,Hydrophobicity_Sweet,Hydrophobicity_Kyte_Doolittle,Hydrophobicity_Abraham_Leo,Hydrophobicity_Bull_Breese,Hydrophobicity_Guy,Hydrophobicity_Miyazawa_Jernigan,Hydrophobicity_Roseman,Hydrophobicity_Wolfenden,Hydrophobicity_Hplc_Wilson,Hydrophobicity_Hplc_Ph_3_4_Cowan,Hydrophobicity_Rf_Mobility,HPLC_Tfa_Retention,HPLC_Retention_Ph_2_1,Percentage_Buried_Res,Hydrophobicity_Chothia,Ratio_Hetero_End_Side,Average_Flexibility_BP,Beta_Sheet_Chou_Fasman,Alpha_Helix_Deleage_Roux,Beta_Turn_Deleage_Roux,Alpha_Helix_Levitt,Beta_Turn_Levitt,Antiparallel_Beta_Strand,Aa_Composition,Relative_Mutability,Number_Of_Codons,Polarity_Zimmerman,Refractivity,Hydrophobicity_Eisenberg,Hydrophobicity_Hopp_Woods,Hydrophobicity_Manavalan,Hydrophobicity_Black,Hydrophobicity_Fauchere,Hydrophobicity_Janin,Hydrophobicity_Rao_Argos,Hydrophobicity_Tanford,Hydrophobicity_Welling,Hydrophobicity_Hplc_Parker,Hydrophobicity_Hplc_Ph_7_5_Cowan,Hplc_Hfba_Retention,Transmembrane_Tendency,Hplc_Retention_Ph_7_4,Percentage_Accessible_Res,Hydrophobicity_Rose,Avg_Area_Buried,Alpha_Helix_Chou_Fasman,Beta_Turn_Chou_Fasman,Beta_Sheet_Deleage_Roux,Coil_Deleage_Roux,Beta_Sheet_Levitt,Total_Beta_Strand,Parallel_Beta_Strand,Aa_Composition_Swissprot,Disorder_Propensity_TOP_IDP,Aa_Flexibility_VTR,Disorder_Propensity_FoldUnfold,Disorder_Propensity_DisProt,Aggrescan_av4,Aggrescan_av4_pos,Aggrescan_Nr_hotspots,Zyggregator_profile_smoothed,Zyggregator_profile_smoothed_pos
0,0_Boughter,1030.0,107.25,66.6,728.0,1.2299999999999995,-4.3,3.32,-1.7599999999999998,0.6700000000000002,41.35,-2.5300000000000002,-33.629999999999995,14.9,0.7800000000000001,39.8,6.9,19.0,49.4,2.08,6.07,3.8099999999999996,8.52,6.274,8.258000000000001,6.47,9.34,8.97,43.7,670.0,29.0,58.050000000000004,117.83,1.0699999999999998,-3.2,99.94,4.4,3.1299999999999994,-0.8000000000000002,7.32,1.88,-4.819999999999999,22.1,-1.0699999999999998,7.6,-1.89,23.0,53.20000000000001,5.76,951.8,6.41,9.59,8.606000000000002,8.959999999999999,8.7,8.719999999999999,8.04,42.78000000000001,-0.4069999999999999,8.027000000000001,168.08,-0.739,0.15700000000000003,1.4104,0,-2.3544939019653524,0.0009282995416763917
1,1_Boughter,1149.0,121.94,58.4,730.0,3.9799999999999995,-3.3000000000000003,6.699999999999999,-3.7699999999999996,-2.06,46.019999999999996,4.1,-31.289999999999996,25.799999999999997,3.0599999999999996,49.0,43.599999999999994,47.2,42.1,2.11,4.11,3.39,9.57,6.678,7.414,6.52,8.49,10.37,37.3,504.0,25.0,10.66,163.36,2.7199999999999998,-11.0,101.81,5.398000000000001,6.4399999999999995,-0.20000000000000012,8.45,2.7199999999999998,-5.29,-0.40000000000000036,2.6500000000000004,36.5,3.13,46.9,44.1,6.029999999999999,1135.6,6.59,8.75,9.258,8.633,9.25,9.52,7.02,35.089999999999996,-1.976,7.873,182.44,-1.6360000000000001,2.5284,2.5284,1,-42.13120484735494,0.0
2,2_Boughter,1153.0,117.0,68.8,815.0,3.5399999999999996,-2.5,5.26,-2.9899999999999998,0.010000000000000175,48.13,2.75,-26.399999999999995,24.6,1.8,51.2,14.500000000000002,29.5,60.900000000000006,2.44,5.630000000000001,4.26,10.200000000000001,6.646999999999999,9.716,6.709999999999999,10.620000000000001,10.74,48.80000000000001,654.0,33.0,9.959999999999999,137.36,2.71,-8.5,114.94,5.753,4.859999999999999,-0.30000000000000016,9.129999999999999,2.71,-7.18,15.9,1.4700000000000002,11.899999999999999,1.68,37.3,57.30000000000001,6.619999999999999,1094.6000000000001,6.66,10.83,9.988000000000001,10.123,10.15,10.379999999999999,9.41,47.32000000000001,-0.943,9.004000000000001,193.71000000000004,-1.198,1.9909999999999999,2.0446,1,-6.398248553152603,0.0
3,3_Boughter,1138.0,122.28,62.0,681.0,4.639999999999999,-2.3000000000000003,7.21,-3.8999999999999995,-3.41,46.89,1.67,-32.06,24.6,3.4699999999999998,47.0,47.699999999999996,43.900000000000006,39.9,2.27,3.9400000000000004,3.3899999999999997,9.37,6.968000000000001,7.373,6.82,8.41,9.45,38.300000000000004,513.0,22.0,56.94,155.88,2.38,-7.4,101.5,5.189,5.249999999999999,-0.4999999999999999,8.16,3.1899999999999995,-4.65,3.9000000000000026,1.4700000000000002,34.099999999999994,0.8400000000000003,35.8,43.400000000000006,6.02,1117.3,6.879999999999999,8.42,8.958,8.556000000000001,9.2,8.89,7.2299999999999995,36.76,-1.938,7.8660000000000005,180.36,-1.6260000000000001,1.5324,2.0524,1,-4.260615241202517,0.0
4,4_Boughter,990.0,99.14,61.599999999999994,721.0,2.79,1.2000000000000002,4.62,-1.7200000000000002,-2.6799999999999997,45.58,2.53,-17.849999999999998,21.099999999999998,2.4499999999999993,45.1,34.49999999999999,29.1,57.3,2.54,5.23,3.58,8.419999999999998,6.46,9.134,6.440000000000001,9.19,8.3,45.0,558.0,30.0,7.31,114.03999999999999,3.189999999999999,-7.1000000000000005,100.43,5.05,4.72,0.8,9.17,3.189999999999999,-7.34,9.300000000000002,2.24,22.699999999999996,2.69,37.599999999999994,49.1,5.9799999999999995,969.4,6.459999999999999,9.28,8.443,8.613,8.840000000000002,8.010000000000002,7.25,43.24,-0.8309999999999998,7.933000000000001,170.7,-0.7130000000000001,1.8959999999999995,2.5307999999999997,1,-1.686623164763459,0.1948962945700301
5,5_Boughter,1018.0,101.35,65.4,695.0,2.03,-1.5,5.15,-1.5299999999999998,-2.42,45.08,-0.04000000000000026,-23.74,20.3,2.579999999999999,42.699999999999996,35.699999999999996,30.0,52.2,2.4699999999999998,5.19,3.58,8.209999999999999,6.6450000000000005,9.015,6.66,9.28,7.9,43.4,544.0,26.0,55.34,119.69,2.4699999999999998,-4.4,100.04999999999998,4.719,3.9899999999999998,0.3,8.31,3.28,-6.43,12.8,0.7200000000000001,23.399999999999995,-0.0500000000000001,28.199999999999996,47.400000000000006,5.9399999999999995,981.6,6.699999999999999,9.31,8.056000000000001,8.68,8.610000000000001,7.670000000000002,7.05,42.13,-0.9799999999999999,7.930000000000001,169.92000000000002,-0.7870000000000001,0.35399999999999987,1.6055999999999997,1,-1.220997436494991,0.46972733628524777
6,6_Boughter,990.0,99.14,61.599999999999994,721.0,2.79,1.2000000000000002,4.62,-1.7200000000000002,-2.6799999999999997,45.58,2.53,-17.849999999999998,21.099999999999998,2.4499999999999993,45.1,34.49999999999999,29.1,57.3,2.54,5.23,3.58,8.419999999999998,6.46,9.134,6.440000000000001,9.19,8.3,45.0,558.0,30.0,7.31,114.03999999999999,3.189999999999999,-7.1000000000000005,100.43,5.05,4.72,0.8,9.17,3.189999999999999,-7.34,9.300000000000002,2.24,22.699999999999996,2.69,37.599999999999994,49.1,5.9799999999999995,969.4,6.459999999999999,9.28,8.443,8.613,8.840000000000002,8.010000000000002,7.25,43.24,-0.8309999999999998,7.933000000000001,170.7,-0.7130000000000001,1.8959999999999995,2.5307999999999997,1,-1.686623164763459,0.1948962945700301
7,7_Boughter,1105.0,115.29999999999998,68.39999999999999,694.0,1.7999999999999994,-8.600000000000001,3.3499999999999996,-1.4899999999999998,-0.81,41.57,-2.51,-40.98,16.9,0.7,38.0,22.8,28.4,37.699999999999996,1.8899999999999997,5.27,3.54,8.879999999999999,6.545000000000001,8.321,6.6499999999999995,9.1,8.839999999999998,38.8,606.0,22.0,59.970000000000006,139.76,0.4099999999999999,-4.699999999999999,98.92,4.425,2.8599999999999994,-1.5,6.920000000000001,1.2199999999999998,-4.010000000000001,20.1,-1.21,16.6,-2.7600000000000002,23.400000000000002,47.7,5.77,1026.5,6.42,9.379999999999999,8.169,8.926,8.64,8.24,6.47,36.96,-1.2340000000000002,7.954000000000001,171.67000000000002,-1.351,-0.41700000000000026,1.1649999999999998,0,-3.220647867629924,0.0027732463295269127
8,8_Boughter,1018.0,101.35,65.4,695.0,2.03,-1.5,5.15,-1.5299999999999998,-2.42,45.08,-0.04000000000000026,-23.74,20.3,2.579999999999999,42.699999999999996,35.699999999999996,30.0,52.2,2.4699999999999998,5.19,3.58,8.209999999999999,6.6450000000000005,9.015,6.66,9.28,7.9,43.4,544.0,26.0,55.34,119.69,2.4699999999999998,-4.4,100.04999999999998,4.719,3.9899999999999998,0.3,8.31,3.28,-6.43,12.8,0.7200000000000001,23.399999999999995,-0.0500000000000001,28.199999999999996,47.400000000000006,5.9399999999999995,981.6,6.699999999999999,9.31,8.056000000000001,8.68,8.610000000000001,7.670000000000002,7.05,42.13,-0.9799999999999999,7.930000000000001,169.92000000000002,-0.7870000000000001,0.35399999999999987,1.6055999999999997,1,-1.220997436494991,0.46972733628524777
9,9_Boughter,990.0,99.14,61.599999999999994,721.0,2.79,1.2000000000000002,4.62,-1.7200000000000002,-2.6799999999999997,45.58,2.53,-17.849999999999998,21.099999999999998,2.4499999999999993,45.1,34.49999999999999,29.1,57.3,2.54,5.23,3.58,8.419999999999998,6.46,9.134,6.440000000000001,9.19,8.3,45.0,558.0,30.0,7.31,114.03999999999999,3.189999999999999,-7.1000000000000005,100.43,5.05,4.72,0.8,9.17,3.189999999999999,-7.34,9.300000000000002,2.24,22.699999999999996,2.69,37.599999999999994,49.1,5.9799999999999995,969.4,6.459999999999999,9.28,8.443,8.613,8.840000000000002,8.010000000000002,7.25,43.24,-0.8309999999999998,7.933000000000001,170.7,-0.7130000000000001,1.8959999999999995,2.5307999999999997,1,-1.686623164763459,0.1948962945700301
