,Name,Molecular_Weight,Bulkiness,Polarity_Grantham,Recognition_Factors,Hydrophobicity_Sweet,Hydrophobicity_Kyte_Doolittle,Hydrophobicity_Abraham_Leo,Hydrophobicity_Bull_Breese,Hydrophobicity_Guy,Hydrophobicity_Miyazawa_Jernigan,Hydrophobicity_Roseman,Hydrophobicity_Wolfenden,Hydrophobicity_Hplc_Wilson,Hydrophobicity_Hplc_Ph_3_4_Cowan,Hydrophobicity_Rf_Mobility,HPLC_Tfa_Retention,HPLC_Retention_Ph_2_1,Percentage_Buried_Res,Hydrophobicity_Chothia,Ratio_Hetero_End_Side,Average_Flexibility_BP,Beta_Sheet_Chou_Fasman,Alpha_Helix_Deleage_Roux,Beta_Turn_Deleage_Roux,Alpha_Helix_Levitt,Beta_Turn_Levitt,Antiparallel_Beta_Strand,Aa_Composition,Relative_Mutability,Number_Of_Codons,Polarity_Zimmerman,Refractivity,Hydrophobicity_Eisenberg,Hydrophobicity_Hopp_Woods,Hydrophobicity_Manavalan,Hydrophobicity_Black,Hydrophobicity_Fauchere,Hydrophobicity_Janin,Hydrophobicity_Rao_Argos,Hydrophobicity_Tanford,Hydrophobicity_Welling,Hydrophobicity_Hplc_Parker,Hydrophobicity_Hplc_Ph_7_5_Cowan,Hplc_Hfba_Retention,Transmembrane_Tendency,Hplc_Retention_Ph_7_4,Percentage_Accessible_Res,Hydrophobicity_Rose,Avg_Area_Buried,Alpha_Helix_Chou_Fasman,Beta_Turn_Chou_Fasman,Beta_Sheet_Deleage_Roux,Coil_Deleage_Roux,Beta_Sheet_Levitt,Total_Beta_Strand,Parallel_Beta_Strand,Aa_Composition_Swissprot,Disorder_Propensity_TOP_IDP,Aa_Flexibility_VTR,Disorder_Propensity_FoldUnfold,Disorder_Propensity_DisProt,Aggrescan_av4,Aggrescan_av4_pos,Aggrescan_Nr_hotspots,Zyggregator_profile_smoothed,Zyggregator_profile_smoothed_pos
0,0_Boughter,6281.0,646.6399999999999,409.49999999999994,4187.0,0.1599999999999986,-44.2,15.129999999999992,-4.839999999999998,5.830000000000004,243.37000000000003,-27.229999999999997,-245.50999999999996,83.99999999999999,3.1100000000000003,218.4999999999999,81.89999999999999,107.70000000000002,251.60000000000002,11.500000000000004,34.03,21.78000000000001,47.06999999999998,41.35599999999999,49.14400000000002,41.91,53.299999999999976,48.39999999999998,250.1000000000001,3814.0,157.0,549.63,753.6299999999995,-1.7200000000000002,-4.700000000000001,583.3300000000002,23.535,14.160000000000004,-8.3,38.75999999999998,4.420000000000002,-23.629999999999995,124.2,-10.969999999999999,83.10000000000001,-24.470000000000006,95.3,287.0999999999999,33.55000000000002,5813.299999999999,41.30000000000002,54.67000000000002,46.05799999999999,51.01300000000004,47.839999999999996,46.76999999999999,42.21,245.70999999999998,-1.266999999999999,47.17399999999999,984.0299999999996,-2.0570000000000013,-6.220000000000001,7.439400000000001,2,-39.820821727019506,5.114822920811782
1,1_Boughter,6129.0,676.4999999999999,382.09999999999997,4060.0,2.1499999999999986,-24.999999999999996,27.909999999999997,-7.109999999999999,0.9400000000000004,246.55000000000004,-5.689999999999998,-187.56000000000003,88.7,10.099999999999998,232.29999999999998,161.10000000000002,152.00000000000003,250.59999999999994,11.950000000000006,26.74,20.300000000000008,46.73999999999998,43.82099999999998,43.583000000000006,43.83999999999999,49.169999999999995,49.619999999999976,242.5,3678.0,148.0,400.11,750.5499999999997,6.610000000000001,-20.599999999999998,577.6400000000001,25.69599999999999,22.620000000000008,-4.300000000000001,41.369999999999976,11.129999999999997,-13.59999999999999,76.79999999999995,0.4700000000000015,144.7,-13.889999999999992,117.19999999999997,264.99999999999994,33.30000000000001,5785.700000000001,43.93000000000002,49.03000000000001,45.156000000000006,48.785999999999994,46.63999999999999,47.42000000000001,41.150000000000006,238.55,-0.08499999999999985,46.036999999999985,977.8,-0.974,-0.0003999999999991788,7.862399999999999,2,-20.781412337662353,5.738275613275613
2,2_Boughter,6783.0,706.4599999999999,410.0999999999999,4423.0,8.729999999999997,-32.7,26.909999999999993,-9.429999999999998,1.0099999999999993,268.64,-3.9000000000000017,-218.53,122.10000000000001,9.290000000000001,260.3999999999999,150.5,153.5,279.09999999999997,12.680000000000009,29.709999999999997,22.320000000000007,53.08999999999999,45.99499999999998,49.720000000000006,45.38,54.01999999999998,55.85999999999998,258.4000000000001,3806.0,159.0,357.7000000000001,857.4199999999996,5.920000000000002,-28.300000000000004,631.7100000000002,28.571999999999996,22.950000000000006,-5.900000000000002,45.12999999999997,9.879999999999999,-21.830000000000002,84.69999999999999,-0.6699999999999986,125.29999999999997,-10.039999999999997,133.9,291.99999999999983,36.320000000000014,6416.800000000001,45.320000000000014,55.18,50.899000000000015,52.721000000000025,52.25,53.420000000000016,46.50000000000001,251.98999999999998,-3.6929999999999987,49.949999999999996,1077.11,-3.3149999999999995,4.074999999999999,10.156600000000001,1,-3.658057705840952,9.511752287121752
3,3_Boughter,6762.0,727.98,428.49999999999983,4526.0,2.199999999999999,-31.599999999999998,18.179999999999996,-4.84,3.0100000000000025,271.53,-17.04,-232.04,87.4,5.989999999999998,249.69999999999987,169.89999999999998,143.9,288.69999999999993,12.990000000000007,30.76,22.600000000000005,52.63999999999998,48.34799999999998,50.15900000000001,47.980000000000004,53.99999999999998,54.549999999999976,279.50000000000006,4036.0,173.0,455.85000000000014,824.3699999999998,1.9700000000000006,-17.200000000000003,638.2000000000003,27.472000000000005,19.910000000000004,-7.3,46.019999999999975,6.960000000000001,-15.479999999999992,96.19999999999996,-3.0799999999999996,151.79999999999998,-15.860000000000007,146.99999999999994,306.4999999999999,36.75000000000001,6396.500000000002,47.69000000000002,55.11000000000001,50.55800000000001,53.46600000000003,52.150000000000006,52.09000000000001,45.110000000000014,273.5999999999999,-2.5429999999999984,50.97299999999998,1082.11,-2.675,-1.8776000000000008,5.6762,1,-23.303126701069132,3.8415398349554644
4,4_Boughter,6445.0,662.9399999999999,420.19999999999993,4549.0,-0.5500000000000007,-34.0,14.840000000000003,-1.1299999999999992,4.150000000000003,259.72,-10.85,-207.60000000000002,94.50000000000001,3.27,238.39999999999992,114.09999999999997,108.7,303.79999999999995,12.930000000000005,35.58,22.97000000000001,50.43999999999999,44.58899999999999,54.49000000000002,44.9,56.13999999999998,52.43999999999997,276.20000000000005,4000.0,180.0,264.62000000000006,752.2199999999997,4.4300000000000015,-22.099999999999994,621.4600000000002,26.653999999999996,19.520000000000007,-4.6000000000000005,46.22999999999997,5.710000000000001,-30.17000000000001,112.89999999999999,-2.4600000000000004,104.39999999999998,-11.679999999999994,128.10000000000002,307.4999999999999,35.850000000000016,6017.100000000001,44.17000000000002,56.949999999999996,49.265,53.00700000000003,51.08000000000001,49.82000000000001,42.58000000000001,269.23,0.47199999999999986,50.22499999999998,1041.21,-0.559,-1.9966000000000015,8.684599999999996,2,-27.158719211822664,6.424088669950744
5,5_Boughter,7103.0,780.1400000000001,444.5999999999999,4819.0,6.199999999999996,-14.100000000000001,26.069999999999997,-8.309999999999999,-2.9199999999999986,297.77,-6.75,-210.88,121.00000000000003,11.689999999999998,280.19999999999993,160.2,145.9,334.00000000000006,15.170000000000002,31.94,23.85,56.529999999999994,52.06499999999998,53.070000000000014,51.37,55.29,57.95999999999997,297.4000000000001,4388.0,182.0,406.74000000000007,867.9599999999996,8.449999999999998,-24.5,688.8100000000003,30.490000000000002,24.97000000000001,-3.6000000000000005,50.71999999999997,13.51,-24.000000000000007,74.19999999999999,2.699999999999999,138.49999999999997,-7.970000000000002,148.79999999999993,318.79999999999984,39.41,6811.6,51.55000000000002,56.71,56.019999999999996,54.85500000000002,56.21000000000001,57.19000000000002,55.26000000000002,293.81999999999994,-2.0609999999999986,53.94499999999997,1154.1200000000003,-2.6609999999999996,5.636400000000001,12.642199999999999,2,-8.397398619080027,11.444089759797727
6,6_Boughter,5794.0,615.41,375.59999999999997,4143.0,2.61,-13.400000000000002,17.009999999999998,-2.4299999999999997,0.14000000000000057,245.64000000000001,-5.090000000000003,-163.92000000000002,74.79999999999998,4.819999999999999,230.49999999999991,134.59999999999997,110.9,297.59999999999997,12.570000000000007,28.94,20.51000000000001,46.859999999999985,42.20699999999999,46.55400000000001,42.099999999999994,49.53999999999999,49.309999999999974,261.1,3728.0,172.0,251.26999999999995,657.2199999999999,7.5400000000000045,-23.999999999999996,575.3000000000002,25.584000000000003,20.220000000000002,-1.6999999999999997,46.059999999999974,9.629999999999999,-17.579999999999995,91.99999999999999,1.950000000000001,113.09999999999998,-4.050000000000001,137.9,283.7,33.45000000000001,5507.000000000001,42.02000000000001,50.230000000000004,46.263999999999996,48.58200000000001,47.89000000000001,47.15000000000001,41.25000000000001,254.33999999999997,-0.40499999999999964,45.993999999999986,966.2099999999998,-0.9549999999999998,2.244399999999999,6.632199999999999,2,-9.926760912698404,4.742671130952386
7,7_Boughter,6421.0,677.36,436.59999999999985,4304.0,-7.7800000000000065,-50.60000000000001,13.529999999999998,4.3000000000000025,4.710000000000003,248.80000000000004,-26.479999999999997,-240.37999999999997,67.1,0.5299999999999991,209.79999999999998,111.60000000000002,114.90000000000002,257.9,11.970000000000008,33.13999999999999,21.86,48.579999999999984,44.74799999999998,51.205999999999996,45.39,54.71999999999998,48.849999999999966,254.0000000000001,4015.0,148.0,508.73000000000013,748.1299999999998,-1.029999999999999,-8.999999999999998,604.1200000000003,23.887999999999998,13.71,-7.400000000000001,40.35999999999998,5.359999999999999,-17.059999999999985,141.09999999999997,-10.410000000000004,107.09999999999998,-28.440000000000005,84.00000000000003,286.79999999999984,34.890000000000015,5907.800000000002,44.610000000000014,55.82,45.540000000000006,53.044000000000025,48.53999999999999,46.470000000000006,39.650000000000006,247.04000000000002,-0.18299999999999994,49.07799999999998,1012.08,-1.1960000000000006,-13.381400000000005,3.919199999999999,0,-35.18273809523805,3.365575396825403
8,8_Boughter,6241.0,673.9699999999999,395.49999999999994,4369.0,6.549999999999998,-7.100000000000002,26.22,-8.59,-1.8599999999999985,269.95000000000005,-3.2900000000000005,-164.55999999999997,102.2,12.479999999999997,259.99999999999994,178.2,146.30000000000004,323.7,13.880000000000006,29.93,22.06000000000001,50.71999999999998,44.81099999999998,49.37000000000002,44.87999999999998,52.90999999999999,52.359999999999964,282.1,3823.0,181.0,297.7400000000002,725.8599999999997,9.989999999999998,-24.6,620.2700000000002,28.260000000000005,24.180000000000003,-1.2000000000000004,48.489999999999974,14.64,-22.97000000000001,73.49999999999999,4.670000000000002,146.49999999999997,-2.770000000000002,158.2,297.7999999999999,35.87000000000001,5994.900000000001,44.78000000000003,53.50000000000001,49.869,51.672000000000025,50.85000000000001,50.87000000000001,46.890000000000015,278.09,-2.2659999999999973,48.993999999999986,1040.69,-2.376,5.3004,9.662600000000001,2,-2.8474560657596477,12.815320294784579
9,9_Boughter,6202.0,636.8399999999999,396.0999999999999,4215.0,3.09,-33.400000000000006,17.27,-2.76,-0.20999999999999885,248.42,-8.97,-211.37000000000006,90.1,0.3400000000000001,223.59999999999994,124.5,123.0,268.9,12.060000000000006,31.80999999999999,21.010000000000005,48.23999999999999,42.13299999999999,49.429000000000016,42.48,51.46999999999999,49.839999999999975,245.90000000000003,3736.0,159.0,358.6200000000001,748.0099999999996,3.809999999999999,-23.6,584.4900000000002,25.208,18.670000000000005,-4.5,43.06999999999998,6.24,-16.189999999999987,96.09999999999997,-2.4199999999999986,116.09999999999998,-12.199999999999994,134.29999999999998,279.9999999999999,34.01000000000001,5843.500000000001,41.50000000000002,53.22000000000001,46.509,50.13700000000001,48.74,47.35000000000001,40.38,238.93,-1.3379999999999996,46.96299999999999,994.0699999999998,-1.5350000000000001,-1.406600000000001,7.907599999999999,1,-21.65185037803421,3.971348985276565
